id,send_date,comment
1092,2016/12/24 14:37,卧槽，献上膝盖
1093,2016/12/24 18:22,modestep &amp;amp
1094,2016/12/24 20:23,为什么跟我看的不一样啊
1095,2016/12/24 20:26,福音战士新剧场版
1096,2016/12/24 21:08,1001条弹幕上线·~
1097,2016/12/24 22:52,太屌
1098,2016/12/24 23:15,补番补番!
1099,2016/12/25 0:25,前方核能！！前方高能预警！！前方核能！！
1100,2016/12/25 0:57,果然是这个！
1101,2016/12/25 0:58,steam上那个软件创意工坊里有！
1102,2016/12/25 12:56,啊啊啊啊啊
1103,2016/12/25 16:35,凌波丽我的
1104,2016/12/25 16:36,见EVA滚进来了
1105,2016/12/25 19:38,相当棒的视频
1106,2016/12/25 21:50,绫波丽蓝
1107,2016/12/25 23:26,EVA是我看了那么多年都没看懂的动漫...
1108,2016/12/25 23:46,服了
1109,2016/12/25 23:47,我要着硬币有何用
1110,2016/12/26 14:21,BGM是take it all
1111,2016/12/26 17:48,看了三十多遍了
1112,2016/12/26 18:41,打麻将
1113,2016/12/26 21:43,用b站的win10客户端选flv格式是60帧的！！！！
1114,2016/12/26 22:02,看见救滚过来了
1115,2016/12/27 0:04,燃燃燃
1116,2016/12/27 12:39,这不是我的电脑桌面吗=。=
1117,2016/12/27 18:15,红字“凌”咯，是绫而不是“凌”
1118,2016/12/27 21:23,EVA
1119,2016/12/27 21:23,无法超越
1120,2016/12/28 0:07,爱的是灵魂 不是肉体  说是他吗的太肤浅
1121,2016/12/28 17:36,为什么画质这么好
1122,2016/12/28 17:42,这画质
1123,2016/12/28 17:51,他妈化作了莉莉丝
1124,2016/12/28 19:18,问下绫波丽的灵魂是使徒的一部分么？
1125,2016/12/28 21:16,拿好硬币送你上路
1126,2016/12/28 22:32,弹幕呢
1127,2016/12/28 22:38,零号机昰我的！！！！
1128,2016/12/29 18:48,圈钱？？你给过钱吗？
1129,2016/12/30 14:42,画质感人
1130,2016/12/30 14:42,还是3D处理的？
1131,2016/12/30 19:51,我大eva
1132,2016/12/30 19:51,香党！
1133,2016/12/30 21:53,看见这个立马补没看过的
1134,2016/12/30 22:04,前方高能！！！
1135,2016/12/30 23:31,有没有一起跨年的！！
1136,2016/12/31 2:28,每日一遍
1137,2016/12/31 20:31,成功暂停
1138,2016/12/31 23:43,第3333条弹幕在此
1139,2017/1/1 12:10,2
1140,2017/1/1 14:28,啊啊 好怀念 曾经的童年
1141,2017/1/1 14:51,wallpaper？创意工坊？
1142,2017/1/1 14:53,大丽出奇迹
1143,2017/1/1 21:17,我TM真的是跪着看完的！！！
1144,2017/1/1 22:57,26个量产机你们好
1145,2017/1/1 23:57,这是三部电影连在一起的
1146,2017/1/2 8:37,嗷嗷啊啊啊啊啊啊啊啊啊撒啊啊啊撒啊啊啊啊啊啊啊啊啊啊啊撒啊啊啊
1147,2017/1/2 8:43,Ayanami rei
1148,2017/1/2 8:44,Ayanami rei
1149,2017/1/2 14:39,我也想知道60FPS的EVA资源哪儿有
1150,2017/1/2 19:24,壮哉eva
1151,2017/1/2 20:01,论EVA这版绝B太帅！！！
1152,2017/1/3 11:10,15290645816
1153,2017/1/3 11:11,牛
1154,2017/1/3 14:46,永远不要和没电的初号机打
1155,2017/1/3 14:47,初号机最后简直神一般的存在
1156,2017/1/3 16:53,又顶上来了
1157,2017/1/3 16:59,高清高帧数
1158,2017/1/3 17:02,下方红字瞩目
1159,2017/1/3 18:48,鬼畜
1160,2017/1/3 20:42,燃的不行
1161,2017/1/3 22:34,第一 ？
1162,2017/1/4 2:25,劇場版Q
1163,2017/1/4 17:40,快看~~~大楼在鬼畜！！！！！
1164,2017/1/4 19:26,看见eva就毫不犹豫的来了
1165,2017/1/4 19:26,看在eva的份上 给个硬币
1166,2017/1/4 19:27,丽的灵魂不是莉莉丝的吗
1167,2017/1/4 19:28,eva Q
1168,2017/1/4 19:31,燃到爆
1169,2017/1/4 19:31,燃燃燃
1170,2017/1/4 19:35,EVA万岁
1171,2017/1/4 19:36,这是剧场版
1172,2017/1/4 19:37,为我的明日香刷上一波
1173,2017/1/4 21:14,已经成桌面了
1174,2017/1/4 21:18,鸡皮疙瘩都起来了
1175,2017/1/4 21:19,最喜欢初号机暴走的我
1176,2017/1/4 21:26,赞
1177,2017/1/5 12:55,已下载成桌面
1178,2017/1/5 16:27,一生不灭的记忆，壮哉我大EVA
1179,2017/1/5 16:28,我一生最爱的女神---丽！！
1180,2017/1/5 17:29,膨胀了
1181,2017/1/5 17:31,火钳刘明
1182,2017/1/5 17:32,咋感觉有点鬼畜
1183,2017/1/5 18:07,新世纪福音战士
1184,2017/1/5 18:42,前方核能
1185,2017/1/5 23:42,我看到闪过了钢炼
1186,2017/1/6 12:07,为了eva 献上硬币
1187,2017/1/6 12:08,我桌面就是这个啊
1188,2017/1/6 16:54,钢炼？
1189,2017/1/6 17:24,赞
1190,2017/1/6 23:03,撕逼的滚
1191,2017/1/7 12:42,wallpaper engine 有这个了
1192,2017/1/7 17:37,钢炼乱入
1193,2017/1/7 22:29,把Ayanami还给我！！！
1194,2017/1/7 22:29,把Ayanami还给我！！！
1195,2017/1/7 22:30,把Ayanami还给我！！！
1196,2017/1/7 22:30,把Ayanami还给我！！！
1197,2017/1/7 22:37,眼睛被闪痛了。
1198,2017/1/7 23:08,扭曲
1199,2017/1/7 23:10,我神绫波
1200,2017/1/7 23:11,被吓到了
1201,2017/1/8 11:24,画质爽
1202,2017/1/8 13:45,新世纪福音战土
1203,2017/1/8 16:04,bssk
1204,2017/1/8 18:16,我觉得 可以是 镇站之宝了
1205,2017/1/8 20:08,这是13号机，不是初号机，别认错了
1206,2017/1/9 0:09,初号机好帅
1207,2017/1/9 0:10,TV有这画质就好了
1208,2017/1/9 1:15,画质满分啊啊!!
1209,2017/1/9 5:40,EVA 一生推
1210,2017/1/9 5:41,厉害了
1211,2017/1/9 5:41,这就是EVA
1212,2017/1/9 5:43,月光的别走
1213,2017/1/9 5:46,是啊，95年的新番，永不灭的经典
1214,2017/1/9 6:12, 初号机没电了，快跑啊
1215,2017/1/9 12:50,-.-
1216,2017/1/9 14:02,EVA
1217,2017/1/9 20:17,厉害啊我的哥
1218,2017/1/9 20:18,看不见了
1219,2017/1/9 20:18,jasper ji comming
1220,2017/1/9 20:19,(*@ο@*) 哇～
1221,2017/1/9 20:53,燃 ~ ~ ！ ！
1222,2017/1/9 20:54,永动机 初号机 ~  暴走
1223,2017/1/9 20:57,呃  感觉 不行
1224,2017/1/9 21:58,画质太棒了！
1225,2017/1/9 22:03,我想说我小时候幼稚园的时候看的，经典之作
1226,2017/1/9 23:08,妈妈问我为啥燃起来了
1227,2017/1/10 0:44,我彷佛看到了60帧
1228,2017/1/10 18:37,见e滚
1229,2017/1/10 20:40,这个真的碉堡了
1230,2017/1/10 22:55,薰
1231,2017/1/10 22:56,绫波丽
1232,2017/1/10 22:57,这个动画影响了我很多
1233,2017/1/10 22:58,这个是老以前的合集 剧场版！
1234,2017/1/10 22:59,这个画质真的没的说！！能放这个资源出来硬币必须跟上
1235,2017/1/11 16:01,刚刚那段，耳朵快炸了
1236,2017/1/11 18:49,完全没时间刷弹幕
1237,2017/1/11 19:31,EVA必顶
1238,2017/1/11 19:34,年龄问题
1239,2017/1/11 19:59,帅爆炸
1240,2017/1/11 20:04,新世纪福音战士。挺老的片了
1241,2017/1/11 20:26,2222！2
1242,2017/1/11 21:13,画质燃
1243,2017/1/11 21:35,是真的帅
1244,2017/1/11 21:35,真的帅
1245,2017/1/11 23:22,使徒生存手册，别动零号机驾驶员
1246,2017/1/11 23:40,很不凑巧，wallpaper里面有这个60fps 1080
1247,2017/1/12 14:54,BGM 爱的供养 再问自杀 ~
1248,2017/1/12 14:57,感觉灵魂都被扯出来了
1249,2017/1/12 14:57,这画质完全是一个新境界
1250,2017/1/12 19:05,hjk
1251,2017/1/12 19:09,渚薰
1252,2017/1/12 19:11,个人觉得TV版更好看
1253,2017/1/12 19:11,炸裂
1254,2017/1/12 19:12,最喜欢暴走的时候了
1255,2017/1/12 23:36,渚薰渚薰老公啊啊啊
1256,2017/1/13 1:07,前方高能
1257,2017/1/13 22:06,鱼插之屋
1258,2017/1/14 13:14,↓op不是鞠萍姐姐唱的，请正确科普
1259,2017/1/14 15:13,1
1260,2017/1/14 15:17,满屏弹幕
1261,2017/1/14 15:20,好多.......LCL啊
1262,2017/1/14 17:01,我来啦
1263,2017/1/14 17:05,我男神出现的时间真短
1264,2017/1/14 17:18,B站第一枚硬币 必须投了
1265,2017/1/14 17:27,这做的太棒了啊
1266,2017/1/15 1:48,EVA俗称新世纪福音战士 自己去搜!
1267,2017/1/15 9:55,一闪而过的钢炼
1268,2017/1/15 10:43,剧场版画质真tm好
1269,2017/1/15 10:48,乔豆麻袋这不是钢炼的瓶中小人嘛.......
1270,2017/1/15 14:25,画质感人
1271,2017/1/15 22:30,我已经设置为桌面了
1272,2017/1/15 23:36,画质太棒了
1273,2017/1/16 9:07,讲的是有妈妈的孩子最强
1274,2017/1/16 23:40,ze怎么 又重复了。。
1275,2017/1/17 13:50,又顶上来了？
1276,2017/1/17 13:51,我薰无敌
1277,2017/1/17 13:53,十三号日双人驾驶
1278,2017/1/17 23:13,初号机没电了！！！！！！
1279,2017/1/18 17:40,画质感人
1280,2017/1/18 17:43,bgm超赞
1281,2017/1/19 1:29,掐脖的节奏跟音乐神契合。。。
1282,2017/1/19 15:26,顶上去
1283,2017/1/19 19:29,我一定看了假EVA
1284,2017/1/19 20:45,快跑，初号机没电了
1285,2017/1/20 15:25,我要这硬币有何用！
1286,2017/1/21 16:04,忍不住，刷一波
1287,2017/1/22 8:53,咋和我看的不一样呢
1288,2017/1/22 21:13,这个有出？？？？？？
1289,2017/1/22 21:52,此处为黑客帝国动画版 二次文艺复兴
1290,2017/1/23 18:10,我就不看EVA
1291,2017/1/23 18:19,好像希德尼娅骑士的声音！！！
1292,2017/1/24 20:03,看上瘾了啊啊啊，怎么办
1293,2017/1/24 20:29,神tm多个制作人，红字看的sh
1294,2017/1/25 1:59,炸裂
1295,2017/1/25 23:35,香香~
1296,2017/1/26 19:28,有人吗
1297,2017/1/26 19:28,打个1吧
1298,2017/1/26 20:28,1.5倍新世界
1299,2017/1/26 20:31,序，破，q是新剧场版，是eoe第三次冲击之后的新世界。可以理解为平行世界
1300,2017/1/26 23:39,画质感人
1301,2017/1/27 10:38,燃
1302,2017/1/27 17:08,钢炼乱入！！！
1303,2017/1/29 17:54,请大家关闭弹幕观看
1304,2017/1/30 14:36,优酷可以看
1305,2017/1/30 16:02,脑细胞不够用
1306,2017/1/30 17:41,再来一波。
1307,2017/1/31 0:06,经费燃烧
1308,2017/1/31 10:02,希望大陆能引进新剧场版
1309,2017/1/31 23:50,优酷可以看！
1310,2017/2/1 0:50,渚薰！！
1311,2017/2/1 0:51,好久不见啊渚薰?(????)
1312,2017/2/1 3:42,前方请调大你们的音响！
1313,2017/2/1 17:01,1.5倍速超嗨
1314,2017/2/1 17:04,话说EVA我没看过。。
1315,2017/2/1 17:09,卡在了奇怪的地方
1316,2017/2/1 19:19,我可能看了假动画
1317,2017/2/1 21:13,金木耶
1318,2017/2/1 21:49,这不是真心为你，这是新剧场版
1319,2017/2/2 0:52,我也是零零，同样认为EVA是经典
1320,2017/2/2 4:43,不是鞠萍！
1321,2017/2/2 4:44,中文op不是鞠萍唱的?
1322,2017/2/2 14:23,绫波丽灵魂来自莉莉丝！
1323,2017/2/2 14:26,EVA不是又名新世纪福音战士，是新世纪……的简称（也不算吧）
1324,2017/2/2 14:27,这是EVA的新剧场版啦
1325,2017/2/2 15:55,颜色代表立场
1326,2017/2/2 19:18,垃圾科普
1327,2017/2/2 19:53,停停停！我家都燃起来了！！
1328,2017/2/2 20:01,灵魂提取自莉莉丝
1329,2017/2/2 20:31,看了这么久EVA都还要把绫打错
1330,2017/2/3 11:32,帅到窒息
1331,2017/2/3 12:52,凌波
1332,2017/2/4 1:20,这不是我桌面吗
1333,2017/2/4 15:28,1.5倍贼屌
1334,2017/2/4 17:57,这番制作的时候我还没出生呢
1335,2017/2/4 20:39,凌波丽的灵魂不是莉莉丝的么
1336,2017/2/4 20:55,好棒啊！！！
1337,2017/2/4 20:56,这个真的太赞了！！！
1338,2017/2/5 12:48,渚薰
1339,2017/2/5 13:24,我可能看了假EVA
1340,2017/2/5 14:06,是绫不是凌
1341,2017/2/5 14:07,为什么有些人总把绫打错
1342,2017/2/5 14:10,这部动漫叫做舞法天女，称霸动漫界
1343,2017/2/5 14:12,那些打错绫字的人还好意思说丽是你的
1344,2017/2/5 14:18,动漫：舞法天女（无法天女）
1345,2017/2/5 21:10,新世纪福音战士
1346,2017/2/6 18:24,暂停成功
1347,2017/2/6 18:25,暂停成功
1348,2017/2/6 18:26,暂停成功
1349,2017/2/6 18:56,13号机
1350,2017/2/6 22:23,Ayanami！ Kanse！
1351,2017/2/7 11:18,233333333
1352,2017/2/7 11:19,啊啊 这个steam上有
1353,2017/2/8 0:07,额，怎么弄的
1354,2017/2/8 0:07,论BGM的重要性
1355,2017/2/8 0:08,原作不是这样吧
1356,2017/2/8 0:10,↓蓝字你够了。是绫波丽不是凌波丽
1357,2017/2/8 0:19,赞
1358,2017/2/8 0:38,对不起看不懂
1359,2017/2/8 0:42,这是神作好吗，是95年的好吗！！！
1360,2017/2/8 0:53,偶就想问一个问题:他想表达什么？( ????? )
1361,2017/2/8 0:53,厉害了
1362,2017/2/8 0:57,我的桌面就是这个
1363,2017/2/8 1:11,得金奖我又回来看了
1364,2017/2/8 1:11,小学的时候电视播，最喜欢初号机暴走
1365,2017/2/8 1:16,eva新剧场版1-3，EOE，钢炼fa，攻壳机动队无罪，还有两部是什么
1366,2017/2/8 1:16,我大EVA还能再战一万年
1367,2017/2/8 1:17,我大EVA还能再战一万年
1368,2017/2/8 1:21,为什么，我居然被看哭了。真的哭了出来
1369,2017/2/8 1:24,燃啊
1370,2017/2/8 1:41,画质好棒啊
1371,2017/2/8 1:43,坐等今年剧场版
1372,2017/2/8 1:48,夸张？难道up自己做的画面？
1373,2017/2/8 2:16,模式反转 暗码 The Beaset!
1374,2017/2/8 2:17,这是新剧场版Q
1375,2017/2/8 2:39,见E滚
1376,2017/2/8 3:01,画质感人
1377,2017/2/8 3:03,垃圾科普 建议关闭弹幕观看
1378,2017/2/8 3:16,烧瓶中的小人乱入
1379,2017/2/8 3:32,这个STEAM上的动态壁纸桌面也有   有需要的找找
1380,2017/2/8 3:33,EVA
1381,2017/2/8 4:24,我已经不知道看了多少周目了
1382,2017/2/8 4:28,神tm电击小子，00后不背这个锅！！我02早已知道EVA
1383,2017/2/8 5:21,对嘴型了！！！！！
1384,2017/2/8 6:16,画质赞啊！！！
1385,2017/2/8 6:52,初号机早成结石了
1386,2017/2/8 6:54,怕了
1387,2017/2/8 7:44,6了我的哥
1388,2017/2/8 8:10,wocao
1389,2017/2/8 8:20,93表示 这是真童年
1390,2017/2/8 8:24,快跑啊！！初号机没电啦！！！！
1391,2017/2/8 8:27,每天一遍
1392,2017/2/8 8:47,帅炸啦
1393,2017/2/8 8:57,难道你们都没看过剧场版么？？？
1394,2017/2/8 9:06,卡在这里
1395,2017/2/8 9:09,这画质好6的赶脚！
1396,2017/2/8 9:22,还有个死与重生
1397,2017/2/8 9:29,壮哉我大EVA！
1398,2017/2/8 9:30,丽女神的时候re还不知道在哪呢，怎么哪哪都是雷姆
1399,2017/2/8 9:30,大白丽！
1400,2017/2/8 9:36,壮哉！
1401,2017/2/8 9:36,eva有个很大的坑要填
1402,2017/2/8 9:37,画质爆炸
1403,2017/2/8 9:38,zick zon。。。抱歉走错了
1404,2017/2/8 9:47,新世纪福音战士剧场版，序破Q
1405,2017/2/8 9:49,小时候电视有放evA
1406,2017/2/8 9:50,我也是01的 表示没看过
1407,2017/2/8 9:51,  渚薰！！！！！
1408,2017/2/8 9:52,我爱渚薰
1409,2017/2/8 9:59,凌波啊～
1410,2017/2/8 10:13,这是哪个版本的EVA，画质这么好
1411,2017/2/8 10:14,大爱eva
1412,2017/2/8 10:14,没看过的的人真的看得没感觉
1413,2017/2/8 10:16,使徒使徒
1414,2017/2/8 10:16,环太平洋的请你让一下
1415,2017/2/8 10:17,这是剧场版吧
1416,2017/2/8 10:17,重置版?
1417,2017/2/8 10:24,有60fps吗
1418,2017/2/8 10:28,第四部有生之年
1419,2017/2/8 10:33,神作
1420,2017/2/8 10:37,啊啊丽女神
1421,2017/2/8 10:40,我的天帅炸了，一世不离绫波丽
1422,2017/2/8 10:46,我之前可能看了假EVA
1423,2017/2/8 10:48,画质爆炸
1424,2017/2/8 10:54,神up
1425,2017/2/8 11:01,底端红字很强
1426,2017/2/8 11:04,一声鸡鸣！！
1427,2017/2/8 11:10,我的壁纸
1428,2017/2/8 11:10,EVA EVA
1429,2017/2/8 11:26,EVA!!!!!
1430,2017/2/8 11:27,握草好燃啊
1431,2017/2/8 11:27,帅爆了
1432,2017/2/8 11:28,跪着看完
1433,2017/2/8 11:29,以补完
1434,2017/2/8 11:32,EVA是超级系吧
1435,2017/2/8 11:33,EVA是超级系机器人吧？
1436,2017/2/8 11:35,从小看到大
1437,2017/2/8 11:36,求番名
1438,2017/2/8 11:37,好久没见到新的剧场版了
1439,2017/2/8 11:40,就是这个味儿
1440,2017/2/8 11:42,这个E2版的BGM我至今还留在最长听的播放列表里
1441,2017/2/8 11:42,这画面哪儿偷来的 这么吓人
1442,2017/2/8 11:44,神nm新番
1443,2017/2/8 11:44,一生记忆EVA
1444,2017/2/8 11:45,要打便打，要撕便撕，老子跟你拼了，玛德当我屏幕
1445,2017/2/8 11:46,我才看了16遍左右，╭(╯^╰)╮
1446,2017/2/8 11:46,画质感人
1447,2017/2/8 11:46,eva有这画质？！！！
1448,2017/2/8 11:47,优酷可以看可以下载，不用谢我叫雷锋
1449,2017/2/8 11:48,看到这才发现自己在wallpaper engine里面看过
1450,2017/2/8 11:48,还有个本子三观与原作同步率极高乃香党福利
1451,2017/2/8 11:49,小时候毕竟97tv版啊
1452,2017/2/8 12:08,钢炼乱入
1453,2017/2/8 12:09,薰?
1454,2017/2/8 12:11,膝盖
1455,2017/2/8 12:11,献上膝盖
1456,2017/2/8 12:14,之前fate也用过这个bgm
1457,2017/2/8 12:17,为何闪过了瓶中小人的嘴脸
1458,2017/2/8 12:18,1000！！！！！！！！
1459,2017/2/8 12:18,渚熏小天使啊啊啊qwq！
1460,2017/2/8 12:21,所以装有使徒生命核心的初号机被当做剧场版Q里飞船的能量
1461,2017/2/8 12:22,看到这发现看过
1462,2017/2/8 12:23,新剧场版超好看，还剩一部没出
1463,2017/2/8 12:25,注意这个不是初号机而是13号机
1464,2017/2/8 12:30,耳机福利
1465,2017/2/8 12:34,基佬帅，帅无敌
1466,2017/2/8 12:35,烤炉啊啊啊QAQ
1467,2017/2/8 12:36,所以新剧场版什么时候出？
1468,2017/2/8 12:40,00后不知道EVA的站住我03的
1469,2017/2/8 12:43,带感
1470,2017/2/8 12:49,帅呆了
1471,2017/2/8 12:49,新剧场版老跳票
1472,2017/2/8 12:58,"00的,最喜欢的就是EVA"
1473,2017/2/8 13:00,节奏感真好~
1474,2017/2/8 13:01,关了BGM就鬼畜。。。
1475,2017/2/8 13:05,槽儿口型对上了
1476,2017/2/8 13:06,没错就是电锯屌子
1477,2017/2/8 13:07,卧槽画质
1478,2017/2/8 13:07,这不是金木吗？！
1479,2017/2/8 13:14,我选择关闭弹幕→_→
1480,2017/2/8 13:18,鸡皮疙瘩都起来了
1481,2017/2/8 13:25,爽过吸大麻
1482,2017/2/8 13:26,渚薰！
1483,2017/2/8 13:29,95年，黑猫警长还没出呢
1484,2017/2/8 13:33,暂停成功
1485,2017/2/8 13:33,Ev
1486,2017/2/8 13:33,EVA?
1487,2017/2/8 13:37,EVA
1488,2017/2/8 13:46,60帧还行，怕不是要爽到升天
1489,2017/2/8 13:47,明日香我老婆
1490,2017/2/8 14:03,没看过跳出来很自豪吗？
1491,2017/2/8 14:03,说圈钱的，凭什么给你免费看？
1492,2017/2/8 14:03,有什么自豪的？我00就看过有问题吗？
1493,2017/2/8 14:05,莉莉丝你在尬舞吗？
1494,2017/2/8 14:13,壮哉我大eva
1495,2017/2/8 14:14,牛比啊
1496,2017/2/8 14:16,你们↓能不能到评论区发
1497,2017/2/8 14:28,三无烧酒我只认凌波一人足矣
1498,2017/2/8 14:31,1.25新世界
1499,2017/2/8 14:31,为真希波刷个弹幕。，。
1500,2017/2/8 14:34,突然就暴走了
1501,2017/2/8 14:35,薰眼撩人
1502,2017/2/8 14:36,炸了
1503,2017/2/8 14:37,妙妙妙
1504,2017/2/8 14:38,最后是真心为你
1505,2017/2/8 14:39,珍爱生命，远离无电初号机
1506,2017/2/8 14:39,good?
1507,2017/2/8 14:40,钢炼乱入啊
1508,2017/2/8 14:40,亚当
1509,2017/2/8 14:40,恐怖
1510,2017/2/8 14:40,帅炸了
1511,2017/2/8 14:40,神马情况……
1512,2017/2/8 14:41,好好好看
1513,2017/2/8 14:47,画质感人
1514,2017/2/8 14:49,鸡皮疙瘩
1515,2017/2/8 14:55,1块钱特效hhh
1516,2017/2/8 15:05,鸡皮疙瘩。。。。
1517,2017/2/8 15:06,不愧是金奖
1518,2017/2/8 15:07,收下我的膝盖
1519,2017/2/8 15:19,因为是新剧场版画质肯定在线啊
1520,2017/2/8 15:20,从黑白电视第一次看EVA的请举手 还有请别误导新人 新人需把漫画看一篇
1521,2017/2/8 15:20,爆炸 UP厉害
1522,2017/2/8 15:23,这放正片的时候确定不会被禁嘛！
1523,2017/2/8 15:23,渚薰 葛城美里是我的 你们别抢
1524,2017/2/8 15:24,原来之前看的都是假的EVA
1525,2017/2/8 15:29,请大家关闭弹幕观看
1526,2017/2/8 15:33,我拿去当动态桌面试试
1527,2017/2/8 15:33,恕我直言，感觉很嗨但差点最后的激情
1528,2017/2/8 15:34,暂停成功
1529,2017/2/8 15:40,卧槽这不是传说中那个高fps的么
1530,2017/2/8 15:43,耳机党福利
1531,2017/2/8 15:44,BGM:前面的英文是Take it AIhou 后面的是Guardians at the Gate混音版
1532,2017/2/8 15:45,帅炸
1533,2017/2/8 15:49,喂喂TV版换结局不是因为经费不足吗？强行太血腥
1534,2017/2/8 16:01,金奖回来回顾
1535,2017/2/8 16:02,为明日香来个弹幕
1536,2017/2/8 16:05,eva天下无敌
1537,2017/2/8 16:24,致敬我永远的EVA
1538,2017/2/8 16:24,win10动态壁纸！？
1539,2017/2/8 16:29,底下，我比它大…
1540,2017/2/8 16:34,绫波不是凌波谢谢(??? )
1541,2017/2/8 16:45,这个是我的桌面。。。
1542,2017/2/8 16:46,新世纪人类坑钱计划
1543,2017/2/8 16:47,3D画质 是UP自己弄的！~
1544,2017/2/8 16:48,画质良心呀！
1545,2017/2/8 16:48,厉害了
1546,2017/2/8 16:48,卧槽画质感人！
1547,2017/2/8 16:49,爆炸~~
1548,2017/2/8 16:49,说00后不知道EVA的站住，我02
1549,2017/2/8 16:49,啥都不说了我去补番了
1550,2017/2/8 16:52,我家女神 明日香
1551,2017/2/8 16:54,成为神 不 我更想成为人
1552,2017/2/8 17:02,昨天补了两集剧场版，凌女神赛高！
1553,2017/2/8 17:07,鸡皮疙瘩都起来了
1554,2017/2/8 17:08,我可能看了假的eva
1555,2017/2/8 17:11,这什么动漫
1556,2017/2/8 17:14,这毫无疑问是EVA吧
1557,2017/2/8 17:15,卡在了奇怪的地方
1558,2017/2/8 17:17,这节奏感真是震到我
1559,2017/2/8 17:18,告诉看了这个视频想补eva的小伙伴一个不幸的消息
1560,2017/2/8 17:18,暂停成功
1561,2017/2/8 17:20,EVA
1562,2017/2/8 17:21,大你个头95年的而已
1563,2017/2/8 17:29,壮哉我大EVA
1564,2017/2/8 17:29,壮哉我大EVA
1565,2017/2/8 17:29,钢炼一闪而过？？？
1566,2017/2/8 17:30,素材绝逼蓝光
1567,2017/2/8 17:33,从小学就开始看EVA
1568,2017/2/8 17:37,一辈子的神番啊
1569,2017/2/8 17:38,厉害了
1570,2017/2/8 17:38,这部番叫魔法少年小嗣
1571,2017/2/8 17:40,壮哉我大EVA
1572,2017/2/8 17:40,壮哉我大EVA
1573,2017/2/8 17:44,暂停成功
1574,2017/2/8 17:44,steam
1575,2017/2/8 17:54,这不是我的左面吗
1576,2017/2/8 18:04,厉害了
1577,2017/2/8 18:05,不得不说13年的EVA画质秒杀现在的许多番，当然是蓝光版的才行
1578,2017/2/8 18:06,1000
1579,2017/2/8 18:06,上面说封杀的不会买蓝光啊
1580,2017/2/8 18:09,我好像看见了什么 又好像什么都没有看见 不愧是金奖
1581,2017/2/8 18:10,这么屌吗
1582,2017/2/8 18:16,科普一下，这番的名字叫做“我的玩具小人没电就暴走”
1583,2017/2/8 18:19,这画质不是我看的画质
1584,2017/2/8 18:28,我虽没看过eva 依旧觉得很燃......
1585,2017/2/8 18:29,这是什么番
1586,2017/2/8 18:31,画质不错
1587,2017/2/8 18:33,厉害了
1588,2017/2/8 18:33,DAKA
1589,2017/2/8 18:38,不愧是金奖，剪得无可挑剔
1590,2017/2/8 18:44,我已经惊呆
1591,2017/2/8 18:44,踩节奏的视频就是爽！
1592,2017/2/8 18:45,至今还有人说op是鞠萍姐姐唱的我也是服
1593,2017/2/8 18:47,跟着节奏抖起来了
1594,2017/2/8 18:48,可可可
1595,2017/2/8 18:49,好看的说
1596,2017/2/8 18:50,好像混入了什么奇怪的东西
1597,2017/2/8 18:54,非常有镜头感！
1598,2017/2/8 19:02,新剧场版
1599,2017/2/8 19:09,旧TV版，旧剧场版《真心为你》，新剧场版《序》，《破》，《Q》的内容
1600,2017/2/8 19:11,第1000
1601,2017/2/8 19:19,辣鸡游戏 毁我青春 败我钱财
1602,2017/2/8 19:26,仿佛看见了士兵“76”
1603,2017/2/8 19:27,灵魂是莉莉斯
1604,2017/2/8 19:31,这双眼由我来承包
1605,2017/2/8 19:34,鉴定完毕，up必渚薰厨
1606,2017/2/8 19:39,为了eva
1607,2017/2/8 19:47,厉害了，我的哥
1608,2017/2/8 19:49,凌波我的
1609,2017/2/8 19:49,绫波我的
1610,2017/2/8 19:50,这画质太弔了吧
1611,2017/2/8 19:52,剪辑太好了
1612,2017/2/8 19:53,老早以前发的弹幕没了。。。。
1613,2017/2/8 20:24,炸裂我大EVA
1614,2017/2/8 20:24,BGM蜜汁害怕
1615,2017/2/8 20:25,表示没看过
1616,2017/2/8 20:28,补完了！
1617,2017/2/8 20:31,EVA感觉看的时候就是满满的绝望
1618,2017/2/8 20:44,世纪福音战士啥时候出第4部啊
1619,2017/2/8 20:45,突然发现视频是21：9的，我全屏看真舒服
1620,2017/2/8 20:47,我开始有点期待这个番了
1621,2017/2/8 20:52,这不是我桌面吗？
1622,2017/2/8 20:55,我可能看了假的EVA
1623,2017/2/8 20:58,这不是我的壁纸吗
1624,2017/2/8 21:00,1.25倍讲真不错
1625,2017/2/8 21:05,我觉得我看了假的EVA
1626,2017/2/8 21:07,啊啊啊啊渚薰小天使啊
1627,2017/2/8 21:08,看见EVA就滚进来
1628,2017/2/8 21:08,燃起来了
1629,2017/2/8 21:09,还是要补番，神作
1630,2017/2/8 21:12,EVA可以买蓝光好吗
1631,2017/2/8 21:13,EVA到现在我觉得我的理解都不是他真正的意思
1632,2017/2/8 21:14,什么时候出第四部
1633,2017/2/8 21:15,大白丽~
1634,2017/2/8 21:18,大赞
1635,2017/2/8 21:27,1。5好厉害
1636,2017/2/8 21:36,1.25速度爽翻~
1637,2017/2/8 21:41,我可能看了假的EVE
1638,2017/2/8 21:46,这又不是给小孩看的
1639,2017/2/8 21:47,封杀个卵 土豆就有
1640,2017/2/8 21:52,好棒啊啊啊啊啊
1641,2017/2/8 21:53,充电五分钟，暴走两小时
